effort_id,gender,age,is_angler,fishing_days
1930,Female,19,FALSE,0
1931,Male,87,FALSE,0
1932,Female,66,FALSE,0
1933,Female,54,FALSE,0
1934,Male,99,TRUE,41
1935,Male,75,FALSE,0
1936,Male,62,FALSE,0
1937,Female,84,FALSE,0
1938,Female,23,FALSE,0
1939,Female,60,TRUE,23
1940,Female,47,FALSE,0
1941,Male,89,FALSE,0
1942,Female,35,FALSE,0
1943,Male,80,FALSE,0
1944,Male,74,FALSE,0
1945,Male,59,FALSE,0
1946,Male,93,FALSE,0
1947,Female,51,FALSE,0
1948,Male,83,FALSE,0
1949,Female,90,FALSE,0
1950,Female,44,FALSE,0
1951,Male,57,FALSE,0
1952,Female,93,FALSE,0
1953,Male,52,TRUE,25
1954,Male,26,FALSE,0
1955,Female,42,FALSE,0
1956,Female,38,FALSE,0
1957,Male,76,FALSE,0
1958,Female,51,FALSE,0
1959,Male,22,FALSE,0
1960,Female,24,FALSE,0
1961,Male,93,FALSE,0
1962,Male,20,FALSE,0
1963,Male,97,TRUE,25
1964,Male,81,FALSE,0
1965,Female,37,FALSE,0
1966,Male,67,FALSE,0
1967,Female,72,FALSE,0
1968,Male,16,FALSE,0
1969,Male,45,TRUE,19
1970,Male,53,FALSE,0
1971,Male,46,FALSE,0
1972,Male,26,FALSE,0
1973,Female,62,FALSE,0
1974,Male,59,FALSE,0
1975,Female,96,FALSE,0
1976,Male,63,FALSE,0
1977,Male,23,FALSE,0
1978,Male,60,FALSE,0
1979,Male,81,FALSE,0
1980,Male,62,FALSE,0
1981,Female,17,FALSE,0
1982,Female,35,FALSE,0
1983,Female,21,FALSE,0
1984,Male,59,FALSE,0
1985,Male,46,FALSE,0
1986,Male,82,FALSE,0
1987,Female,52,FALSE,0
1988,Male,81,TRUE,29
1989,Male,40,FALSE,0
1990,Male,59,TRUE,22
1991,Male,60,FALSE,0
1992,Male,85,FALSE,0
1993,Female,54,FALSE,0
1994,Female,28,FALSE,0
1995,Male,53,FALSE,0
1996,Male,16,FALSE,0
1997,Female,73,FALSE,0
1998,Female,87,FALSE,0
1999,Female,74,TRUE,25
2000,Female,26,FALSE,0
2001,Female,22,FALSE,0
2002,Female,80,FALSE,0
2003,Female,61,FALSE,0
2004,Male,94,TRUE,40
2005,Female,57,FALSE,0
2006,Male,63,FALSE,0
2007,Male,22,FALSE,0
2008,Male,64,FALSE,0
2009,Female,95,TRUE,32
2010,Male,65,TRUE,19
2011,Male,67,FALSE,0
2012,Male,54,FALSE,0
2013,Male,59,FALSE,0
2014,Male,55,FALSE,0
2015,Female,83,FALSE,0
2016,Male,82,TRUE,34
2017,Male,66,TRUE,30
2018,Male,86,FALSE,0
2019,Male,24,FALSE,0
2020,Male,18,FALSE,0
2021,Female,72,FALSE,0
2022,Male,54,FALSE,0
2023,Male,36,FALSE,0
2024,Female,16,FALSE,0
2025,Female,99,FALSE,0
2026,Female,71,FALSE,0
2027,Female,49,FALSE,0
2028,Female,31,FALSE,0
2029,Female,50,FALSE,0
2030,Male,20,FALSE,0
2031,Male,59,FALSE,0
2032,Male,78,FALSE,0
2033,Male,91,TRUE,32
2034,Female,72,FALSE,0
2035,Female,79,TRUE,17
2036,Female,77,FALSE,0
2037,Female,30,FALSE,0
2038,Male,86,FALSE,0
2039,Female,33,FALSE,0
2040,Female,68,FALSE,0
2041,Male,28,FALSE,0
2042,Male,89,FALSE,0
2043,Male,98,TRUE,29
2044,Male,51,FALSE,0
2045,Female,26,FALSE,0
2046,Female,38,FALSE,0
2047,Female,75,FALSE,0
2048,Female,18,FALSE,0
2049,Female,36,FALSE,0
2050,Female,49,FALSE,0
2051,Male,26,FALSE,0
2052,Female,55,TRUE,14
2053,Male,97,FALSE,0
2054,Male,95,FALSE,0
2055,Female,46,FALSE,0
2056,Female,65,FALSE,0
2057,Female,36,FALSE,0
2058,Male,70,FALSE,0
2059,Female,66,FALSE,0
2060,Female,64,FALSE,0
2061,Male,69,TRUE,32
2062,Female,88,FALSE,0
2063,Male,83,FALSE,0
2064,Male,75,TRUE,34
2065,Male,20,FALSE,0
2066,Male,35,FALSE,0
2067,Female,72,FALSE,0
2068,Male,91,FALSE,0
2069,Male,73,FALSE,0
2070,Female,16,FALSE,0
2071,Male,58,FALSE,0
2072,Male,56,FALSE,0
2073,Male,50,FALSE,0
2074,Male,56,FALSE,0
2075,Female,80,FALSE,0
2076,Male,18,FALSE,0
2077,Female,53,FALSE,0
2078,Male,33,FALSE,0
2079,Male,33,TRUE,21
2080,Male,87,TRUE,45
2081,Female,37,FALSE,0
2082,Male,67,FALSE,0
2083,Female,20,FALSE,0
2084,Female,95,FALSE,0
2085,Male,35,TRUE,24
2086,Male,95,FALSE,0
2087,Male,37,FALSE,0
2088,Female,40,FALSE,0
2089,Male,98,FALSE,0
2090,Male,71,TRUE,30
2091,Female,51,FALSE,0
2092,Female,77,TRUE,17
2093,Female,95,FALSE,0
2094,Female,90,FALSE,0
2095,Female,56,FALSE,0
2096,Female,53,FALSE,0
2097,Female,79,FALSE,0
2098,Male,76,FALSE,0
2099,Female,35,FALSE,0
2100,Male,16,FALSE,0
2101,Female,44,FALSE,0
2102,Female,66,FALSE,0
2103,Female,19,FALSE,0
2104,Male,58,TRUE,18
2105,Male,18,FALSE,0
2106,Female,93,TRUE,21
2107,Female,23,FALSE,0
2108,Male,20,FALSE,0
2109,Male,84,TRUE,40
2110,Male,97,TRUE,34
2111,Female,75,FALSE,0
2112,Female,65,FALSE,0
2113,Female,17,FALSE,0
2114,Female,58,FALSE,0
2115,Female,49,FALSE,0
2116,Male,27,FALSE,0
2117,Female,30,FALSE,0
2118,Female,37,FALSE,0
2119,Female,25,FALSE,0
2120,Male,33,FALSE,0
2121,Female,19,FALSE,0
2122,Male,29,FALSE,0
2123,Female,30,FALSE,0
2124,Female,31,FALSE,0
2125,Female,44,FALSE,0
2126,Male,59,FALSE,0
2127,Male,67,FALSE,0
2128,Male,37,FALSE,0
2129,Female,55,FALSE,0
2130,Male,64,FALSE,0
2131,Male,73,FALSE,0
2132,Female,19,TRUE,7
2133,Female,94,TRUE,21
2134,Female,56,TRUE,18
2135,Female,96,FALSE,0
2136,Male,20,FALSE,0
2137,Female,19,TRUE,3
2138,Male,59,FALSE,0
2139,Male,41,FALSE,0
2140,Female,72,FALSE,0
2141,Female,95,FALSE,0
2142,Male,35,FALSE,0
2143,Male,30,FALSE,0
2144,Female,85,TRUE,15
2145,Male,16,FALSE,0
2146,Female,66,FALSE,0
2147,Male,89,FALSE,0
2148,Female,49,FALSE,0
2149,Male,35,FALSE,0
2150,Male,21,FALSE,0
2151,Female,63,FALSE,0
2152,Female,90,FALSE,0
2153,Male,66,TRUE,27
2154,Female,41,FALSE,0
2155,Male,67,FALSE,0
2156,Female,95,FALSE,0
2157,Female,47,FALSE,0
2158,Female,97,FALSE,0
2159,Female,81,FALSE,0
2160,Male,64,FALSE,0
2161,Male,61,TRUE,29
2162,Male,23,FALSE,0
2163,Female,47,FALSE,0
2164,Female,61,TRUE,16
2165,Female,24,FALSE,0
2166,Male,50,FALSE,0
2167,Male,36,FALSE,0
2168,Male,68,TRUE,23
2169,Female,97,FALSE,0
2170,Female,28,FALSE,0
2171,Female,68,FALSE,0
2172,Male,90,FALSE,0
2173,Male,64,FALSE,0
2174,Female,27,FALSE,0
2175,Female,69,FALSE,0
2176,Male,34,FALSE,0
2177,Male,67,FALSE,0
2178,Male,19,FALSE,0
2179,Male,68,FALSE,0
2180,Female,46,FALSE,0
2181,Male,78,FALSE,0
2182,Female,62,TRUE,10
2183,Male,64,FALSE,0
2184,Male,37,FALSE,0
2185,Female,61,TRUE,14
2186,Female,29,TRUE,11
2187,Female,42,FALSE,0
2188,Male,28,FALSE,0
2189,Male,53,TRUE,29
2190,Male,78,FALSE,0
2191,Male,79,TRUE,24
2192,Female,46,FALSE,0
2193,Male,70,FALSE,0
2194,Male,94,TRUE,48
2195,Female,47,FALSE,0
2196,Male,20,FALSE,0
2197,Female,80,FALSE,0
2198,Female,57,FALSE,0
2199,Male,20,FALSE,0
2200,Male,78,FALSE,0
2201,Female,73,FALSE,0
2202,Male,52,FALSE,0
2203,Male,64,FALSE,0
2204,Male,32,FALSE,0
2205,Male,18,FALSE,0
2206,Female,52,FALSE,0
2207,Female,43,FALSE,0
2208,Male,85,FALSE,0
2209,Male,86,TRUE,34
2210,Female,63,FALSE,0
2211,Female,88,FALSE,0
2212,Male,16,FALSE,0
2213,Male,49,TRUE,29
2214,Male,90,FALSE,0
2215,Male,64,TRUE,22
2216,Female,72,FALSE,0
2217,Male,94,FALSE,0
2218,Male,83,FALSE,0
2219,Male,85,TRUE,27
2220,Female,85,FALSE,0
2221,Male,76,FALSE,0
2222,Male,66,FALSE,0
2223,Female,86,FALSE,0
2224,Male,77,FALSE,0
2225,Male,55,FALSE,0
2226,Male,65,FALSE,0
2227,Male,65,FALSE,0
2228,Female,74,FALSE,0
2229,Female,75,FALSE,0
2230,Male,46,FALSE,0
2231,Male,24,FALSE,0
2232,Female,34,TRUE,10
2233,Female,29,FALSE,0
2234,Female,64,FALSE,0
2235,Male,85,FALSE,0
2236,Female,21,FALSE,0
2237,Male,76,FALSE,0
2238,Male,28,FALSE,0
2239,Male,20,TRUE,12
2240,Female,36,FALSE,0
2241,Male,42,FALSE,0
2242,Female,47,FALSE,0
2243,Female,32,FALSE,0
2244,Female,98,TRUE,21
2245,Male,49,FALSE,0
2246,Female,49,FALSE,0
2247,Male,68,FALSE,0
2248,Female,57,FALSE,0
2249,Female,39,FALSE,0
2250,Female,89,FALSE,0
2251,Female,77,FALSE,0
2252,Female,56,FALSE,0
2253,Female,43,FALSE,0
2254,Female,29,FALSE,0
2255,Female,22,FALSE,0
2256,Male,51,FALSE,0
2257,Male,39,FALSE,0
2258,Female,17,FALSE,0
2259,Male,76,TRUE,40
2260,Male,71,TRUE,22
2261,Male,89,TRUE,36
2262,Male,60,FALSE,0
2263,Female,94,FALSE,0
2264,Female,27,FALSE,0
2265,Female,28,FALSE,0
2266,Male,86,FALSE,0
2267,Male,23,FALSE,0
2268,Female,80,FALSE,0
2269,Female,57,FALSE,0
2270,Male,75,FALSE,0
2271,Female,82,TRUE,30
2272,Male,86,FALSE,0
2273,Female,48,FALSE,0
2274,Male,80,TRUE,30
2275,Male,73,FALSE,0
2276,Male,31,FALSE,0
2277,Male,50,FALSE,0
2278,Female,43,FALSE,0
2279,Male,96,FALSE,0
2280,Male,87,FALSE,0
2281,Male,57,FALSE,0
2282,Male,32,FALSE,0
2283,Female,35,FALSE,0
2284,Female,28,FALSE,0
2285,Female,97,FALSE,0
2286,Male,46,FALSE,0
2287,Male,91,FALSE,0
2288,Male,27,FALSE,0
2289,Male,53,FALSE,0
2290,Female,18,FALSE,0
2291,Male,21,FALSE,0
2292,Female,66,TRUE,21
2293,Male,70,FALSE,0
2294,Female,37,FALSE,0
2295,Male,57,FALSE,0
2296,Male,56,FALSE,0
2297,Female,35,FALSE,0
2298,Male,93,FALSE,0
2299,Female,56,FALSE,0
2300,Female,69,TRUE,19
2301,Male,48,FALSE,0
2302,Male,50,FALSE,0
2303,Male,87,FALSE,0
2304,Male,50,FALSE,0
2305,Female,25,FALSE,0
2306,Male,48,FALSE,0
2307,Female,36,FALSE,0
2308,Male,21,FALSE,0
2309,Female,58,FALSE,0
2310,Male,35,FALSE,0
2311,Female,21,FALSE,0
2312,Male,88,FALSE,0
2313,Female,67,FALSE,0
2314,Male,59,TRUE,21
2315,Female,34,FALSE,0
2316,Female,25,FALSE,0
2317,Male,89,FALSE,0
2318,Male,94,FALSE,0
2319,Male,50,FALSE,0
2320,Male,96,TRUE,31
2321,Male,95,FALSE,0
2322,Male,21,FALSE,0
2323,Female,85,FALSE,0
2324,Male,18,FALSE,0
2325,Male,39,FALSE,0
2326,Male,74,FALSE,0
2327,Female,87,FALSE,0
2328,Male,30,FALSE,0
2329,Female,91,FALSE,0
2330,Male,57,FALSE,0
2331,Female,80,FALSE,0
2332,Male,83,FALSE,0
2333,Male,49,FALSE,0
2334,Female,58,FALSE,0
2335,Female,54,TRUE,18
2336,Female,82,FALSE,0
2337,Female,65,FALSE,0
2338,Male,33,FALSE,0
2339,Female,95,TRUE,27
2340,Male,94,FALSE,0
2341,Female,30,FALSE,0
2342,Male,30,FALSE,0
2343,Male,86,FALSE,0
2344,Male,75,FALSE,0
2345,Male,75,TRUE,22
2346,Male,34,FALSE,0
2347,Male,45,FALSE,0
2348,Male,70,FALSE,0
2349,Female,60,TRUE,12
2350,Male,35,FALSE,0
2351,Male,60,FALSE,0
2352,Female,24,FALSE,0
2353,Male,38,FALSE,0
2354,Female,38,FALSE,0
2355,Female,25,FALSE,0
2356,Male,18,FALSE,0
2357,Female,57,TRUE,11
2358,Female,47,FALSE,0
2359,Female,47,FALSE,0
2360,Female,70,FALSE,0
2361,Female,29,FALSE,0
2362,Female,96,TRUE,25
2363,Male,27,FALSE,0
2364,Female,46,FALSE,0
2365,Male,19,FALSE,0
2366,Male,82,FALSE,0
2367,Male,94,TRUE,28
2368,Female,31,FALSE,0
2369,Female,74,FALSE,0
2370,Male,83,FALSE,0
2371,Male,74,FALSE,0
2372,Female,54,FALSE,0
2373,Male,84,FALSE,0
2374,Female,37,FALSE,0
2375,Female,79,FALSE,0
2376,Male,53,FALSE,0
2377,Male,80,TRUE,39
2378,Male,56,FALSE,0
2379,Female,54,FALSE,0
2380,Female,99,TRUE,21
2381,Male,37,FALSE,0
2382,Male,31,FALSE,0
2383,Male,86,TRUE,33
2384,Female,82,FALSE,0
2385,Male,88,TRUE,25
2386,Female,81,FALSE,0
2387,Male,35,FALSE,0
2388,Female,80,FALSE,0
2389,Male,24,FALSE,0
2390,Male,47,FALSE,0
2391,Male,36,FALSE,0
2392,Female,26,FALSE,0
2393,Female,65,FALSE,0
2394,Female,20,FALSE,0
2395,Female,21,FALSE,0
2396,Female,36,FALSE,0
2397,Female,71,TRUE,12
2398,Female,81,TRUE,31
2399,Female,96,FALSE,0
2400,Female,85,FALSE,0
2401,Female,85,FALSE,0
2402,Male,64,TRUE,20
2403,Female,40,FALSE,0
2404,Male,62,FALSE,0
2405,Female,33,FALSE,0
2406,Male,75,FALSE,0
2407,Male,25,FALSE,0
2408,Female,56,FALSE,0
2409,Male,71,TRUE,36
2410,Male,71,FALSE,0
2411,Female,32,FALSE,0
2412,Female,57,FALSE,0
2413,Male,68,FALSE,0
2414,Female,41,TRUE,16
2415,Female,27,FALSE,0
2416,Female,74,FALSE,0
2417,Male,80,FALSE,0
2418,Female,81,FALSE,0
2419,Male,37,FALSE,0
2420,Female,69,FALSE,0
2421,Male,63,FALSE,0
2422,Female,81,TRUE,19
2423,Male,34,FALSE,0
2424,Male,83,FALSE,0
2425,Female,35,FALSE,0
2426,Female,88,FALSE,0
2427,Female,88,TRUE,27
2428,Male,97,TRUE,39
2429,Female,36,FALSE,0
2430,Male,94,FALSE,0
2431,Female,44,FALSE,0
2432,Female,43,FALSE,0
2433,Female,20,FALSE,0
2434,Female,26,FALSE,0
2435,Male,87,TRUE,28
2436,Male,49,FALSE,0
2437,Male,96,FALSE,0
2438,Female,17,FALSE,0
2439,Male,59,FALSE,0
2440,Female,65,FALSE,0
2441,Male,90,FALSE,0
2442,Male,20,FALSE,0
2443,Male,99,FALSE,0
2444,Male,51,FALSE,0
2445,Male,17,FALSE,0
2446,Male,35,FALSE,0
2447,Female,40,FALSE,0
2448,Male,30,FALSE,0
2449,Male,48,FALSE,0
2450,Female,20,FALSE,0
2451,Male,62,FALSE,0
2452,Male,83,FALSE,0
2453,Female,57,FALSE,0
2454,Female,64,FALSE,0
2455,Female,50,FALSE,0
2456,Male,77,FALSE,0
2457,Male,23,FALSE,0
2458,Female,40,FALSE,0
2459,Male,34,FALSE,0
2460,Female,26,FALSE,0
2461,Female,37,FALSE,0
2462,Female,25,FALSE,0
2463,Female,18,FALSE,0
2464,Female,26,FALSE,0
2465,Male,66,FALSE,0
2466,Male,41,FALSE,0
2467,Female,65,FALSE,0
2468,Female,58,FALSE,0
2469,Female,89,FALSE,0
2470,Female,62,FALSE,0
2471,Male,37,FALSE,0
2472,Male,79,FALSE,0
2473,Female,21,FALSE,0
2474,Male,60,FALSE,0
2475,Female,21,FALSE,0
2476,Female,16,FALSE,0
2477,Male,84,FALSE,0
2478,Male,21,FALSE,0
2479,Male,46,TRUE,16
2480,Male,93,FALSE,0
2481,Female,76,FALSE,0
2482,Male,22,TRUE,17
2483,Female,27,FALSE,0
2484,Female,31,FALSE,0
2485,Female,46,FALSE,0
2486,Female,84,FALSE,0
2487,Male,81,FALSE,0
2488,Female,80,FALSE,0
2489,Male,95,FALSE,0
2490,Female,71,FALSE,0
2491,Male,29,TRUE,19
2492,Male,40,FALSE,0
2493,Male,23,FALSE,0
2494,Female,64,FALSE,0
2495,Male,25,FALSE,0
2496,Female,37,FALSE,0
2497,Male,97,FALSE,0
2498,Female,25,FALSE,0
2499,Male,38,FALSE,0
2500,Female,61,FALSE,0
2501,Male,54,FALSE,0
2502,Male,47,FALSE,0
2503,Male,32,FALSE,0
2504,Female,61,FALSE,0
2505,Male,21,FALSE,0
2506,Male,40,FALSE,0
2507,Female,54,TRUE,12
2508,Female,27,FALSE,0
2509,Male,60,FALSE,0
2510,Female,25,FALSE,0
2511,Female,75,FALSE,0
2512,Female,36,FALSE,0
2513,Female,84,FALSE,0
2514,Female,67,FALSE,0
2515,Male,45,FALSE,0
2516,Male,62,TRUE,28
2517,Female,22,FALSE,0
2518,Male,48,FALSE,0
2519,Female,30,FALSE,0
2520,Female,41,TRUE,9
2521,Male,24,FALSE,0
2522,Female,31,FALSE,0
2523,Female,93,TRUE,26
2524,Male,51,FALSE,0
2525,Female,67,FALSE,0
2526,Male,33,FALSE,0
2527,Male,31,FALSE,0
2528,Female,20,FALSE,0
2529,Female,61,FALSE,0
2530,Female,65,TRUE,19
2531,Male,58,FALSE,0
2532,Female,28,FALSE,0
2533,Female,19,FALSE,0
2534,Female,59,FALSE,0
2535,Female,29,FALSE,0
2536,Male,52,FALSE,0
2537,Female,24,FALSE,0
2538,Male,35,FALSE,0
2539,Female,64,TRUE,16
2540,Male,32,FALSE,0
2541,Male,44,FALSE,0
2542,Female,55,FALSE,0
2543,Female,94,FALSE,0
2544,Female,67,FALSE,0
2545,Female,79,FALSE,0
2546,Male,38,FALSE,0
2547,Male,51,FALSE,0
2548,Male,29,FALSE,0
2549,Female,27,FALSE,0
2550,Male,65,TRUE,20
2551,Male,99,FALSE,0
2552,Male,49,FALSE,0
2553,Male,22,FALSE,0
2554,Female,50,FALSE,0
2555,Male,85,FALSE,0
2556,Male,84,TRUE,32
2557,Female,30,FALSE,0
2558,Male,85,FALSE,0
2559,Female,37,FALSE,0
2560,Female,80,TRUE,25
2561,Female,78,FALSE,0
2562,Female,28,FALSE,0
2563,Male,28,FALSE,0
2564,Female,70,TRUE,26
2565,Male,17,FALSE,0
2566,Female,37,FALSE,0
2567,Male,60,FALSE,0
2568,Male,58,FALSE,0
2569,Male,33,FALSE,0
2570,Female,69,FALSE,0
2571,Male,92,TRUE,32
2572,Female,32,FALSE,0
2573,Male,57,FALSE,0
2574,Male,57,FALSE,0
2575,Male,61,FALSE,0
2576,Male,50,FALSE,0
2577,Male,68,FALSE,0
2578,Male,60,FALSE,0
2579,Female,39,FALSE,0
2580,Female,55,FALSE,0
2581,Male,85,FALSE,0
2582,Female,27,FALSE,0
2583,Female,60,FALSE,0
2584,Female,58,FALSE,0
2585,Male,39,FALSE,0
2586,Female,58,FALSE,0
2587,Female,33,FALSE,0
2588,Male,34,FALSE,0
2589,Female,55,FALSE,0
2590,Male,60,FALSE,0
2591,Male,93,TRUE,27
2592,Male,67,FALSE,0
2593,Female,58,FALSE,0
2594,Female,49,FALSE,0
2595,Male,25,FALSE,0
2596,Female,31,TRUE,8
2597,Female,75,FALSE,0
2598,Female,72,FALSE,0
2599,Female,55,FALSE,0
2600,Female,83,FALSE,0
2601,Male,60,FALSE,0
2602,Female,95,TRUE,23
2603,Male,20,FALSE,0
2604,Female,65,FALSE,0
2605,Male,47,FALSE,0
2606,Female,68,FALSE,0
2607,Female,87,FALSE,0
2608,Female,47,FALSE,0
2609,Female,41,FALSE,0
2610,Female,95,FALSE,0
2611,Male,50,FALSE,0
2612,Female,66,FALSE,0
2613,Female,24,FALSE,0
2614,Female,29,FALSE,0
2615,Male,42,FALSE,0
2616,Female,66,FALSE,0
2617,Female,23,FALSE,0
2618,Male,31,FALSE,0
2619,Female,19,FALSE,0
2620,Male,60,FALSE,0
2621,Male,73,FALSE,0
2622,Female,31,FALSE,0
2623,Female,57,FALSE,0
2624,Female,83,FALSE,0
2625,Male,95,FALSE,0
2626,Female,46,FALSE,0
2627,Female,31,FALSE,0
2628,Female,86,FALSE,0
2629,Female,19,TRUE,6
2630,Male,55,FALSE,0
2631,Female,50,FALSE,0
2632,Male,79,TRUE,27
2633,Female,97,FALSE,0
2634,Female,40,FALSE,0
2635,Female,83,FALSE,0
2636,Male,43,FALSE,0
2637,Male,37,TRUE,25
2638,Female,70,TRUE,19
2639,Male,23,FALSE,0
2640,Female,54,FALSE,0
2641,Female,89,TRUE,24
2642,Male,66,FALSE,0
2643,Female,79,FALSE,0
2644,Female,30,FALSE,0
2645,Male,91,FALSE,0
2646,Male,88,FALSE,0
2647,Female,57,FALSE,0
2648,Male,33,FALSE,0
2649,Female,41,FALSE,0
2650,Male,37,FALSE,0
2651,Female,36,FALSE,0
2652,Male,29,TRUE,17
2653,Male,16,FALSE,0
2654,Female,64,FALSE,0
2655,Female,24,FALSE,0
2656,Male,20,FALSE,0
2657,Male,60,FALSE,0
2658,Female,32,FALSE,0
2659,Male,84,FALSE,0
2660,Female,99,FALSE,0
2661,Male,62,FALSE,0
2662,Female,60,FALSE,0
2663,Male,16,FALSE,0
2664,Male,66,FALSE,0
2665,Female,69,FALSE,0
2666,Female,78,FALSE,0
2667,Female,34,TRUE,10
2668,Male,23,FALSE,0
2669,Male,84,FALSE,0
2670,Female,99,FALSE,0
2671,Male,58,FALSE,0
2672,Male,58,FALSE,0
2673,Male,82,FALSE,0
2674,Male,48,FALSE,0
2675,Female,63,FALSE,0
2676,Male,70,FALSE,0
2677,Male,29,TRUE,17
2678,Female,35,FALSE,0
2679,Female,28,FALSE,0
2680,Male,54,FALSE,0
2681,Female,19,FALSE,0
2682,Female,99,FALSE,0
2683,Male,89,FALSE,0
2684,Male,76,TRUE,30
2685,Female,34,FALSE,0
2686,Male,51,FALSE,0
2687,Female,98,TRUE,25
2688,Male,88,TRUE,29
2689,Male,16,FALSE,0
2690,Male,56,TRUE,23
2691,Male,93,FALSE,0
2692,Male,85,FALSE,0
2693,Male,27,FALSE,0
2694,Female,99,TRUE,33
2695,Male,82,TRUE,32
2696,Female,65,FALSE,0
2697,Male,98,FALSE,0
2698,Female,42,FALSE,0
2699,Female,20,FALSE,0
2700,Male,22,FALSE,0
2701,Female,56,FALSE,0
2702,Female,85,FALSE,0
2703,Male,20,FALSE,0
2704,Male,42,FALSE,0
2705,Male,99,TRUE,46
2706,Female,18,FALSE,0
2707,Female,76,FALSE,0
2708,Female,58,FALSE,0
2709,Male,85,FALSE,0
2710,Female,42,FALSE,0
2711,Female,72,FALSE,0
2712,Male,28,TRUE,18
2713,Female,96,TRUE,31
2714,Female,83,FALSE,0
2715,Male,81,FALSE,0
2716,Male,85,TRUE,31
2717,Female,36,FALSE,0
2718,Male,16,FALSE,0
2719,Male,20,FALSE,0
2720,Male,32,FALSE,0
2721,Male,89,FALSE,0
2722,Female,22,FALSE,0
2723,Male,79,TRUE,22
2724,Male,55,FALSE,0
2725,Male,34,FALSE,0
2726,Male,48,FALSE,0
2727,Male,28,FALSE,0
2728,Male,40,FALSE,0
2729,Female,55,FALSE,0
2730,Male,25,FALSE,0
2731,Female,86,FALSE,0
2732,Male,69,FALSE,0
2733,Female,87,TRUE,28
2734,Female,72,FALSE,0
2735,Male,92,FALSE,0
2736,Female,73,FALSE,0
2737,Female,94,TRUE,30
2738,Female,98,TRUE,33
2739,Female,44,FALSE,0
2740,Male,75,FALSE,0
2741,Female,73,FALSE,0
2742,Female,61,TRUE,18
2743,Male,71,TRUE,34
2744,Male,78,FALSE,0
2745,Female,26,FALSE,0
2746,Male,24,FALSE,0
2747,Female,84,FALSE,0
2748,Male,81,TRUE,40
2749,Male,82,FALSE,0
2750,Female,47,FALSE,0
2751,Male,68,FALSE,0
2752,Male,96,FALSE,0
2753,Male,89,TRUE,21
2754,Male,88,TRUE,31
2755,Female,46,FALSE,0
2756,Female,94,FALSE,0
2757,Female,41,FALSE,0
2758,Male,95,TRUE,35
2759,Female,40,FALSE,0
2760,Female,97,FALSE,0
2761,Male,77,FALSE,0
2762,Male,92,FALSE,0
2763,Female,90,FALSE,0
2764,Male,48,FALSE,0
2765,Female,21,FALSE,0
2766,Male,40,FALSE,0
2767,Male,99,TRUE,44
2768,Female,59,FALSE,0
2769,Male,25,FALSE,0
2770,Male,92,TRUE,44
2771,Male,90,TRUE,37
2772,Male,85,FALSE,0
2773,Male,28,FALSE,0
2774,Male,98,FALSE,0
2775,Male,87,TRUE,38
2776,Female,51,FALSE,0
2777,Female,30,FALSE,0
2778,Male,49,FALSE,0
2779,Male,90,TRUE,45
2780,Female,77,TRUE,20
2781,Female,93,TRUE,16
2782,Male,44,FALSE,0
2783,Male,16,FALSE,0
2784,Female,67,FALSE,0
2785,Male,99,FALSE,0
2786,Female,85,TRUE,24
2787,Male,77,FALSE,0
2788,Male,44,FALSE,0
2789,Male,26,FALSE,0
2790,Male,19,FALSE,0
2791,Female,64,FALSE,0
2792,Male,41,FALSE,0
2793,Female,75,FALSE,0
2794,Female,30,FALSE,0
2795,Male,43,FALSE,0
2796,Male,40,TRUE,26
2797,Female,42,FALSE,0
2798,Female,59,FALSE,0
2799,Female,60,FALSE,0
2800,Female,32,FALSE,0
2801,Female,45,FALSE,0
2802,Male,58,FALSE,0
2803,Female,21,FALSE,0
2804,Female,22,FALSE,0
2805,Female,66,FALSE,0
2806,Female,36,FALSE,0
2807,Female,88,TRUE,29
2808,Female,86,FALSE,0
2809,Female,46,FALSE,0
2810,Male,46,FALSE,0
2811,Male,85,FALSE,0
2812,Male,28,FALSE,0
2813,Female,81,TRUE,23
2814,Male,65,FALSE,0
2815,Female,32,FALSE,0
2816,Female,90,FALSE,0
2817,Male,63,FALSE,0
2818,Female,54,FALSE,0
2819,Male,43,FALSE,0
2820,Male,20,FALSE,0
2821,Female,99,FALSE,0
2822,Female,24,FALSE,0
2823,Male,66,TRUE,29
2824,Female,51,FALSE,0
2825,Male,86,FALSE,0
2826,Male,50,FALSE,0
2827,Female,20,FALSE,0
2828,Female,89,FALSE,0
2829,Male,61,FALSE,0
2830,Male,28,FALSE,0
2831,Female,72,FALSE,0
2832,Female,55,FALSE,0
2833,Male,85,FALSE,0
2834,Male,95,FALSE,0
2835,Female,56,FALSE,0
2836,Male,40,FALSE,0
2837,Male,69,FALSE,0
2838,Female,17,FALSE,0
2839,Male,31,FALSE,0
2840,Male,58,TRUE,19
2841,Female,84,TRUE,22
2842,Female,98,FALSE,0
2843,Female,84,TRUE,20
2844,Male,92,FALSE,0
2845,Male,37,FALSE,0
2846,Female,74,TRUE,22
2847,Male,35,FALSE,0
2848,Male,88,FALSE,0
2849,Female,48,FALSE,0
2850,Female,95,FALSE,0
2851,Female,49,FALSE,0
2852,Female,89,FALSE,0
2853,Female,77,FALSE,0
2854,Female,59,TRUE,14
2855,Female,45,FALSE,0
2856,Female,45,FALSE,0
2857,Female,64,FALSE,0
2858,Male,19,FALSE,0
2859,Female,45,FALSE,0
2860,Female,98,FALSE,0
